date,open,high,low,close
2015/7/16,20595,20695,20515,20655
2015/7/17,20640,20725,20600,20700
2015/7/21,20760,20850,20595,20640
2015/7/22,20640,20680,20525,20645
2015/7/23,20680,20700,20555,20600
2015/7/24,20605,20630,20355,20375
2015/7/27,20380,20490,20045,20130
2015/7/28,20145,20425,20065,20345
2015/7/29,20320,20410,20195,20395
2015/7/30,20450,20585,20445,20520
2015/7/31,20510,20600,20460,20530
2015/8/3,20520,20555,20380,20450
2015/8/4,20440,20545,20415,20465
2015/8/5,20480,20825,20465,20770
2015/8/6,20780,20805,20570,20605
2015/8/7,20620,20745,20560,20595
2015/8/10,20610,20900,20605,20890
2015/8/11,20915,20940,20540,20590
2015/8/12,20630,20695,20040,20235
2015/8/13,20395,20656,20280,20590
2015/8/14,20500,20600,20465,20540
2015/8/17,20590,20675,20530,20640
2015/8/18,20635,20655,20435,20475
2015/8/19,20465,20520,20165,20165
2015/8/20,20185,20245,19690,19760
2015/8/21,19640,19705,19005,19085
2015/8/24,18960,19100,17155,18165
2015/8/25,17950,18850,17670,18035
2015/8/26,17790,18575,17660,18465
2015/8/27,18700,19070,18475,19040
2015/8/28,19050,19200,18940,19140
2015/8/31,19010,19025,18740,18860
2015/9/1,18750,18770,17770,17880
2015/9/2,17850,18480,17830,18230
2015/9/3,18375,18490,18170,18255
2015/9/4,18300,18310,17515,17530
2015/9/7,17680,18015,17470,17850
2015/9/8,17925,18015,17380,17995
2015/9/9,18020,18755,17990,18450
2015/9/10,18135,18345,17945,18140
2015/9/11,17990,18235,17900,17985
2015/9/14,18230,18230,17755,17875
2015/9/15,17960,18215,17710,18100
2015/9/16,18140,18380,17980,18315
2015/9/17,18280,18390,18180,18370
2015/9/18,18185,18190,17655,17770
2015/9/24,17615,17710,17065,17265
2015/9/25,17500,18020,17360,17965
2015/9/28,17810,17855,17310,17350
2015/9/29,17350,17350,16895,17230
2015/9/30,17230,17490,17170,17410
2015/10/1,17490,17855,17390,17550
2015/10/2,17565,17810,17245,17665
2015/10/5,17935,18410,17865,18385
2015/10/6,18350,18370,18050,18170
2015/10/7,18170,18470,17985,18340
2015/10/8,18310,18410,18015,18165
2015/10/9,18200,18450,18185,18325
2015/10/13,18330,18370,18090,18165
2015/10/14,18110,18135,17800,17885
2015/10/15,17800,18185,17750,18120
2015/10/16,18280,18405,18235,18270
2015/10/19,18310,18320,18080,18220
2015/10/20,18265,18270,18150,18210
2015/10/21,18180,18620,18165,18490
2015/10/22,18435,18885,18375,18815
2015/10/23,18900,19140,18755,19120
2015/10/26,19075,19100,18880,19005
2015/10/27,18970,18970,18760,18825
2015/10/28,18850,19045,18820,19040
2015/10/29,19080,19095,18815,18920
2015/10/30,18920,19220,18720,18915
2015/11/2,18830,18915,18640,18915
2015/11/4,19020,19185,18880,19100
2015/11/5,19040,19350,19000,19260
2015/11/6,19200,19490,19170,19425
2015/11/9,19420,19700,19380,19405
2015/11/10,19450,19775,19445,19660
2015/11/11,19605,19790,19605,19745
2015/11/12,19630,19735,19505,19520
2015/11/13,19505,19635,19385,19545
2015/11/16,19250,19610,19235,19600
2015/11/17,19665,19845,19630,19815
2015/11/18,19790,19850,19650,19820
2015/11/19,19880,19970,19760,19855
2015/11/20,19815,19945,19720,19920
2015/11/24,19900,19985,19765,19845
2015/11/25,19865,19935,19790,19935
2015/11/26,19935,20015,19925,20000
2015/11/27,20000,20010,19790,19870
2015/11/30,19870,19890,19710,19785
2015/12/1,19830,20035,19810,19975
2015/12/2,19960,20005,19925,19975
2015/12/3,19900,19980,19550,19595
2015/12/4,19595,19660,19385,19640
2015/12/7,19730,19815,19635,19660
2015/12/8,19720,19775,19240,19380
2015/12/9,19395,19475,18950,18950
2015/12/10,19065,19140,18950,19105
2015/12/11,18985,19260,18590,18645
2015/12/14,18750,18960,18505,18700
2015/12/15,18840,18930,18490,18925
2015/12/16,18855,19190,18840,19135
2015/12/17,19405,19520,19290,19360
2015/12/18,19300,19880,18755,18830
2015/12/21,18825,18960,18610,18790
2015/12/22,18890,18920,18675,18820
2015/12/24,19060,19060,18700,18820
2015/12/25,18800,18850,18710,18765
2015/12/28,18830,18945,18755,18815
2015/12/29,18850,19110,18770,19105
2015/12/30,19070,19105,18965,19015
2016/1/4,18820,18950,18085,18220
2016/1/5,18390,18550,18135,18345
2016/1/6,18370,18460,17950,18025
2016/1/7,18120,18165,17465,17755
2016/1/8,17575,17980,17325,17440
2016/1/12,17415,17545,17095,17320
2016/1/13,17470,17740,17430,17435
2016/1/14,17195,17465,16915,17430
2016/1/15,17520,17605,16570,16700
2016/1/18,16750,17030,16640,16860
2016/1/19,16890,17285,16750,16995
2016/1/20,17010,17020,15935,16075
2016/1/21,16470,16785,15785,16485
2016/1/22,16580,17170,16445,17150
2016/1/25,17160,17210,16885,17040
2016/1/26,16800,17095,16530,17070
2016/1/27,17040,17390,16950,17300
2016/1/28,17035,17265,16925,17095
2016/1/29,17095,17830,16725,17780
2016/2/1,17820,17900,17595,17670
2016/2/2,17670,17870,17435,17475
2016/2/3,17410,17450,16655,16830
2016/2/4,17030,17205,16690,16835
2016/2/5,16780,16885,16515,16550
2016/2/8,16580,17090,16235,16335
2016/2/9,16360,16390,15820,15975
2016/2/10,16140,16165,15415,15865
2016/2/12,15180,15290,14805,15280
2016/2/15,15585,16155,15485,15920
2016/2/16,15855,16335,15735,15875
2016/2/17,15980,16205,15610,16150
2016/2/18,16300,16330,16050,16050
2016/2/19,16000,16035,15735,15780
2016/2/22,15825,16280,15795,16190
2016/2/23,16200,16340,15845,15915
2016/2/24,15840,16065,15525,15650
2016/2/25,15970,16220,15915,16080
2016/2/26,16320,16535,16185,16410
2016/2/29,16350,16465,15890,16150
2016/3/1,16015,16575,15845,16540
2016/3/2,16530,16830,16470,16710
2016/3/3,16695,16990,16690,16805
2016/3/4,16920,17160,16855,17080
2016/3/7,17030,17050,16785,16920
2016/3/8,16890,16915,16565,16695
2016/3/9,16640,16775,16490,16750
2016/3/10,16800,17040,16320,16385
2016/3/11,16455,17055,16420,17025
2016/3/14,17040,17165,17010,17130
2016/3/15,17095,17170,16740,16815
2016/3/16,16850,16975,16770,16865
2016/3/17,16960,17120,16435,16725
2016/3/18,16750,16790,16435,16635
2016/3/22,16830,16980,16670,16940
2016/3/23,16930,17005,16810,16855
2016/3/24,16820,16915,16585,16670
2016/3/25,16815,16905,16755,16895
2016/3/28,17000,17045,16820,16940
2016/3/29,16965,17135,16930,16980
2016/3/30,17060,17065,16850,17030
2016/3/31,17010,17040,16720,16790
2016/4/1,16730,16730,16080,16200
2016/4/4,16090,16235,16015,16050
2016/4/5,16040,16070,15540,15590
2016/4/6,15715,15820,15555,15650
2016/4/7,15720,15865,15320,15390
2016/4/8,15480,16035,15460,15875
2016/4/11,15750,15895,15510,15815
2016/4/12,15720,16120,15685,16120
2016/4/13,16150,16625,16135,16625
2016/4/14,16660,16920,16610,16780
2016/4/15,16720,16935,16590,16610
2016/4/18,16250,16690,16235,16670
2016/4/19,16735,17150,16720,17030
2016/4/20,17045,17320,16850,17290
2016/4/21,17280,17420,17175,17230
2016/4/22,17200,17735,17190,17725
2016/4/25,17630,17635,17330,17410
2016/4/26,17370,17490,17200,17475
2016/4/27,17390,17430,17230,17395
2016/4/28,17465,17580,16255,16335
2016/5/2,15970,16185,15945,16130
2016/5/6,16210,16270,15835,16020
2016/5/9,16230,16425,16140,16290
2016/5/10,16280,16805,16220,16780
2016/5/11,16730,16815,16460,16460
2016/5/12,16440,16790,16360,16630
2016/5/13,16770,16790,16310,16385
2016/5/16,16425,16680,16405,16620
2016/5/17,16620,16785,16505,16590
2016/5/18,16615,16800,16505,16720
2016/5/19,16800,16840,16480,16535
2016/5/20,16600,16815,16540,16715
2016/5/23,16680,16705,16410,16560
2016/5/24,16600,16775,16465,16750
2016/5/25,16800,16995,16725,16965
2016/5/26,16950,16970,16730,16840
2016/5/27,16850,16905,16765,16865
2016/5/30,16975,17105,16905,17035
2016/5/31,17020,17260,16985,17080
2016/6/1,17095,17155,16745,16780
2016/6/2,16830,16830,16435,16590
2016/6/3,16605,16710,16255,16285
2016/6/6,16345,16640,16300,16635
2016/6/7,16625,16845,16525,16725
2016/6/8,16700,16855,16575,16740
2016/6/9,16730,16785,16455,16540
2016/6/10,16600,16610,16245,16245
2016/6/13,16255,16270,15895,15940
2016/6/14,15950,16040,15640,15665
2016/6/15,15755,15980,15695,15925
2016/6/16,15825,15870,15225,15465
2016/6/17,15620,15735,15410,15580
2016/6/20,15815,16055,15810,15900
2016/6/21,15810,16230,15715,16160
2016/6/22,16055,16140,15930,15985
2016/6/23,16060,16485,16000,16420
2016/6/24,16295,16360,14785,15275
2016/6/27,15125,15360,14990,15060
2016/6/28,15070,15550,14960,15450
2016/6/29,15525,15725,15360,15670
2016/6/30,15745,15760,15465,15730
2016/7/1,15690,15740,15525,15555
2016/7/4,15545,15780,15535,15680
2016/7/5,15655,15685,15370,15395
2016/7/6,15370,15405,15090,15305
2016/7/7,15340,15400,15215,15270
2016/7/8,15295,15375,15070,15355
2016/7/11,15450,16135,15445,16095
2016/7/12,16005,16560,16000,16515
2016/7/13,16445,16490,16180,16315
2016/7/14,16235,16630,16205,16500
2016/7/15,16450 ,16590,16385,16560
2016/7/19,16635,16720,16490,16550
2016/7/20,16600,16865,16530,16825
2016/7/21,16820,16925,16460,16565
2016/7/22,16600,16690,16540,16620
2016/7/25,16640,16760,16515,16580
2016/7/26,16550,16555,16230,16425
2016/7/27,16575,16830,16430,16585
2016/7/28,16565,16605,16365,16600
2016/7/29,16525,16700,15930,16310
2016/8/1,16315,16660,16300,16460
2016/8/2,16410,16525,15985,16120
2016/8/3,16130,16260,15940,16085
2016/8/4,16115,16255,15885,16245
2016/8/5,16220,16480,16175,16410
2016/8/8,16520,16720,16470,16615
2016/8/9,16625,16760,16605,16650
2016/8/10,16660,16805,16630,16650
2016/8/12,16795,16930,16770,16820
2016/8/15,16820,16930,16815,16865
2016/8/16,16850,16885,16510,16580
2016/8/17,16600,16750,16545,16670
2016/8/18,16550,16730,16460,16550
2016/8/19,16570,16600,16405,16520
2016/8/22,16545,16620,16480,16520
2016/8/23,16535,16645,16430,16550
2016/8/24,16570,16630,16505,16555
2016/8/25,16580,16650,16475,16510
2016/8/26,16475,16595,16320,16595
2016/8/29,16665,16780,16660,16700
2016/8/30,16700,16885,16680,16850
2016/8/31,16865,16920,16810,16905
2016/9/1,16875,17070,16860,16930
2016/9/2,16900,17165,16850,17125
2016/9/5,17140,17155,17005,17030
2016/9/6,17050,17105,16895,16940
2016/9/7,16900,17025,16885,16960
2016/9/8,16995,17005,16735,16880
2016/9/9,16860,16890,16650,16665
2016/9/12,16645,16675,16390,16670
2016/9/13,16700,16700,16400,16520
2016/9/14,16480,16595,16315,16330
2016/9/15,16375,16410,16220,16410
2016/9/16,16360,16400,16225,16250
2016/9/20,16265,16455,16260,16350
2016/9/21,16340,16730,16215,16485
2016/9/23,16695,16700,16535,16595
2016/9/26,16580,16580,16240,16295
2016/9/27,16280,16555,16150,16465
2016/9/28,16375,16550,16360,16550
2016/9/29,16600,16745,16450,16525
2016/9/30,16450,16595,16310,16565
2016/10/3,16595,16640,16525,16610
2016/10/4,16625,16855,16620,16755
2016/10/5,16790,16975,16710,16940
2016/10/6,16920,16965,16825,16925
2016/10/7,16890,16915,16735,16795
2016/10/11,16940,17075,16820,16880
2016/10/12,16855,16990,16825,16960
2016/10/13,16920,16975,16645,16790
2016/10/14,16760,16965,16720,16895
2016/10/17,16850,16945,16810,16845
2016/10/18,16870,17010,16835,16930
2016/10/19,16930,17015,16925,16980
2016/10/20,16975,17290,16975,17270
2016/10/21,17280,17300,17120,17230
2016/10/24,17240,17365,17160,17335
2016/10/25,17335,17430,17300,17335
2016/10/26,17350,17390,17265,17360
2016/10/27,17345,17490,17275,17460
2016/10/28,17445,17495,17340,17395
2016/10/31,17360,17455,17325,17385
2016/11/1,17395,17485,17150,17240
2016/11/2,17240,17285,16950,17045
2016/11/4,16960,17000,16800,16895
2016/11/7,17170,17270,17060,17265
2016/11/8,17265,17375,17105,17310
2016/11/9,17355,17445,16095,17235
2016/11/10,17250,17560,17110,17505
2016/11/11,17520,17620,17265,17425
2016/11/14,17475,17740,17460,17730
2016/11/15,17710,17885,17610,17860
2016/11/16,17840,17950,17810,17810
2016/11/17,17790,18105,17770,18085
2016/11/18,18100,18110,17920,18005
2016/11/21,18070,18160,18005,18140
2016/11/22,18085,18245,18050,18200
2016/11/24,18400,18465,18315,18410
2016/11/25,18415,18490,18265,18360
2016/11/28,18320,18380,18210,18290
2016/11/29,18265,18450,18230,18375
2016/11/30,18370,18665,18280,18590
2016/12/1,18590,18755,18395,18410
2016/12/2,18435,18475,18250,18345
2016/12/5,18300,18570,18225,18420
2016/12/6,18470,18495,18315,18475
2016/12/7,18435,18665,18410,18645
2016/12/8,18665,18870,18610,18810
2016/12/9,18800,19190,18755,19170
2016/12/12,19190,19240,19010,19040
2016/12/13,19040,19305,19015,19285
2016/12/14,19250,19340,19115,19260
2016/12/15,19310,19500,19120,19430
2016/12/16,19420,19420,19230,19255
2016/12/19,19290,19420,19265,19345
2016/12/20,19350,19620,19320,19550
2016/12/21,19520,19560,19330,19420
2016/12/22,19390,19405,19285,19355
2016/12/26,19365,19400,19290,19345
2016/12/27,19345,19445,19320,19415
2016/12/28,19410,19475,19300,19300
2016/12/29,19305,19315,18925,19000
2016/12/30,19000,19175,18965,19035
2017/1/4,19275,19670,19260,19655
2017/1/5,19630,19640,19365,19430
2017/1/6,19370,19620,19305,19595
2017/1/10,19400,19475,19235,19345
2017/1/11,19345,19505,19115,19335
2017/1/12,19265,19275,18940,19150
2017/1/13,19195,19370,19135,19255
2017/1/16,19200,19240,19030,19050
2017/1/17,19050,19070,18655,18720
2017/1/18,18770,18945,18630,18945
2017/1/19,19015,19175,18955,19040
2017/1/20,19040,19275,19020,19090
2017/1/23,18985,19015,18780,18860
2017/1/24,18770,19075,18755,19060
2017/1/25,19060,19280,18965,19225
2017/1/26,19220,19555,19215,19480
2017/1/27,19465,19555,19385,19435
2017/1/30,19355,19390,19055,19110
2017/1/31,19100,19185,18815,18980
2017/2/1,18940,19285,18900,19175
2017/2/2,19150,19160,18845,19045
2017/2/3,19045,19095,18800,19085
2017/2/6,19080,19100,18790,18830
2017/2/7,18830,18970,18785,18910
2017/2/8,18920,19045,18860,18960
2017/2/9,18930,19200,18855,19200
2017/2/10,19195,19445,19185,19350
2017/2/13,19480,19530,19400,19500
2017/2/14,19505,19505,19215,19470
2017/2/15,19480,19490,19330,19430
2017/2/16,19440,19440,19165,19205
2017/2/17,19220,19270,19020,19140
2017/2/20,19145,19270,19100,19270
2017/2/21,19240,19470,19240,19440
2017/2/22,19440,19450,19270,19335
2017/2/23,19360,19375,19220,19280
2017/2/24,19250,19385,19080,19085
2017/2/27,19120,19220,18990,19210
2017/2/28,19200,19270,19020,19135
2017/3/1,19225,19620,19160,19595
2017/3/2,19630,19675,19555,19570
2017/3/3,19545,19590,19390,19490
2017/3/6,19440,19450,19300,19385
2017/3/7,19365,19395,19305,19365
2017/3/8,19345,19410,19190,19345
2017/3/9,19375,19380,19155,19265
2017/3/10,19340,19530,19300,19425
2017/3/13,19415,19540,19400,19530
2017/3/14,19520,19540,19380,19405
2017/3/15,19390,19460,19340,19370
2017/3/16,19325,19495,19300,19330
2017/3/17,19330,19410,19265,19320
2017/3/21,19250,19355,18950,19000
2017/3/22,18945,19040,18765,18920
2017/3/23,18925,19000,18810,18925
2017/3/24,18930,19170,18915,19110
2017/3/27,18910,19000,18765,18995
2017/3/28,19035,19215,18930,19180
2017/3/29,19175,19245,19100,19140
2017/3/30,19155,19220,19015,19200
2017/3/31,19185,19210,18880,18960
2017/4/3,18995,19070,18900,18985
2017/4/4,18935,18950,18695,18925
2017/4/5,18930,19030,18765,18805
2017/4/6,18775,18790,18525,18740
2017/4/7,18760,18855,18505,18790
2017/4/10,18835,18850,18695,18750
2017/4/11,18730,18765,18545,18630
2017/4/12,18625,18625,18450,18470
2017/4/13,18410,18455,18300,18360
2017/4/14,18335,18410,18210,18260
2017/4/17,18235,18485,18195,18470
2017/4/18,18480,18545,18265,18305
2017/4/19,18300,18510,18295,18370
2017/4/20,18400,18615,18395,18585
2017/4/21,18575,18650,18530,18625
2017/4/24,18890,18995,18835,18905
2017/4/25,18890,19240,18850,19180
2017/4/26,19160,19325,19160,19170
2017/4/27,19210,19305,19190,19240
2017/4/28,19230,19265,19160,19240
2017/5/1,19185,19370,19180,19365
2017/5/2,19335,19515,19330,19455
2017/5/8,19740,19935,19710,19905
2017/5/9,19885,20030,19840,19920
2017/5/10,19910,19975,19865,19940
2017/5/11,19950,20000,19790,19870
2017/5/12,19860,19950,19785,19800
2017/5/15,19770,19960,19750,19960
2017/5/16,19940,19995,19805,19825
2017/5/17,19800,19845,19440,19480
2017/5/18,19520,19655,19280,19620
2017/5/19,19580,19750,19490,19690
2017/5/22,19670,19720,19615,19695
2017/5/23,19630,19785,19580,19780
2017/5/24,19780,19790,19685,19715
2017/5/25,19720,19855,19715,19805
2017/5/26,19785,19800,19590,19720
2017/5/29,19700,19740,19620,19690
2017/5/30,19690,19700,19565,19630
2017/5/31,19625,19715,19585,19675
2017/6/1,19670,19945,19665,19910
2017/6/2,19930,20245,19920,20145
2017/6/5,20100,20225,20095,20135
2017/6/6,20130,20160,19890,19945
2017/6/7,19945,20025,19910,20010
2017/6/8,20015,20070,19895,20005
2017/6/9,19970,20070,19820,19900
2017/6/12,19900,19920,19750,19815
2017/6/13,19820,19930,19800,19920
2017/6/14,19935,19975,19710,19840
2017/6/15,19785,19935,19705,19885
2017/6/16,19875,19980,19855,19920
2017/6/19,19920,20140,19905,20130
2017/6/20,20180,20290,20140,20145
2017/6/21,20130,20180,20040,20105
2017/6/22,20100,20160,20040,20120
2017/6/23,20105,20115,20040,20090
2017/6/26,20075,20200,20075,20180
2017/6/27,20210,20215,20100,20150
2017/6/28,20120,20215,20050,20215
2017/6/29,20245,20270,19855,19980
2017/6/30,19990,20090,19930,20080
2017/7/3,20040,20190,20015,20185
2017/7/4,20180,20195,19960,20060
2017/7/5,20010,20130,19875,20065
2017/7/6,20055,20070,19860,19875
2017/7/7,19865,20050,19830,20035
2017/7/10,20055,20125,20010,20050
2017/7/11,20050,20190,20050,20115
2017/7/12,20105,20160,20040,20140
2017/7/13,20145,20165,20045,20125
2017/7/14,20130,20140,20015,20025
2017/7/18,20040,20060,19890,19975
2017/7/19,19965,20020,19930,20020
2017/7/20,20015,20140,20005,20065
2017/7/21,20065,20115,19950,19960
2017/7/24,19945,19980,19855,19955
2017/7/25,19950,20085,19915,20055
2017/7/26,20090,20100,19990,20020
2017/7/27,20010,20165,19950,20035
2017/7/28,20010,20030,19910,19960
2017/7/31,19935,19975,19890,19915
2017/8/1,19930,20035,19910,20020
2017/8/2,20050,20095,20000,20050
2017/8/3,20040,20055,19950,19950
2017/8/4,19945,20055,19920,20045
2017/8/7,20060,20070,20020,20050
2017/8/8,20035,20060,19930,19945
2017/8/9,19910,19915,19640,19770
2017/8/10,19780,19815,19350,19350
2017/8/14,19480,19605,19460,19600
2017/8/15,19645,19820,19640,19740
2017/8/16,19730,19795,19680,19720
2017/8/17,19690,19725,19470,19485
2017/8/18,19470,19545,19310,19455
2017/8/21,19490,19495,19250,19340
2017/8/22,19335,19485,19330,19485
2017/8/23,19510,19550,19340,19360
2017/8/24,19345,19420,19305,19420
2017/8/25,19405,19530,19365,19465
2017/8/28,19470,19520,19400,19470
2017/8/29,19270,19500,19235,19470
2017/8/30,19475,19580,19430,19575
2017/8/31,19585,19735,19570,19670
2017/9/1,19725,19740,19615,19705
2017/9/4,19605,19625,19450,19530
2017/9/5,19560,19565,19265,19355
2017/9/6,19325,19485,19255,19485
2017/9/7,19455,19480,19210,19270
2017/9/8,19240,19250,19085,19170
2017/9/11,19280,19565,19270,19560
2017/9/12,19550,19730,19550,19725
2017/9/13,19750,19755,19660,19750
2017/9/14,19710,19775,19650,19730
2017/9/15,19660,19895,19635,19845
2017/9/19,20000,20180,19985,20130
2017/9/20,20145,20290,20120,20275
2017/9/21,20350,20370,20180,20255
2017/9/22,20240,20285,20120,20205
2017/9/25,20260,20315,20100,20185
2017/9/26,20200,20260,20160,20250
2017/9/27,20240,20430,20205,20380
2017/9/28,20400,20410,20290,20320
2017/9/29,20330,20370,20270,20360
2017/10/2,20390,20480,20355,20475
2017/10/3,20470,20680,20435,20665
2017/10/4,20640,20685,20585,20650
2017/10/5,20635,20705,20595,20695
2017/10/6,20680,20760,20635,20645
2017/10/10,20670,20835,20655,20810
2017/10/11,20790,20970,20785,20935
2017/10/12,20950,21035,20915,20965
2017/10/13,20965,21265,20925,21225
2017/10/16,21240,21355,21190,21330
2017/10/17,21345,21395,21225,21355
2017/10/18,21360,21450,21310,21450
2017/10/19,21470,21515,21210,21320
2017/10/20,21340,21560,21340,21560
2017/10/23,21730,21840,21615,21625
2017/10/24,21665,21935,21645,21900
2017/10/25,21900,21930,21590,21705
2017/10/26,21720,21865,21700,21860
2017/10/27,21870,22130,21820,22030
2017/10/30,22030,22095,21845,21905
2017/10/31,21910,22225,21840,22210
2017/11/1,22190,22600,22185,22515
2017/11/2,22495,22575,22365,22550
2017/11/6,22640,22660,22430,22570
2017/11/7,22555,23000,22520,22830
2017/11/8,22815,22975,22755,22965
2017/11/9,22990,23430,22320,22580
2017/11/10,22600,22730,22335,22495
2017/11/13,22550,22630,22115,22405
2017/11/14,22410,22545,22260,22315
2017/11/15,22275,22320,21835,22100
2017/11/16,22025,22620,21985,22590
2017/11/17,22590,22770,22275,22310
2017/11/20,22245,22510,22165,22480
2017/11/21,22485,22665,22405,22650
2017/11/22,22675,22690,22345,22440
2017/11/24,22400,22660,22380,22640
2017/11/27,22685,22690,22420,22480
2017/11/28,22460,22650,22370,22620
2017/11/29,22620,22800,22510,22615
2017/11/30,22635,22970,22510,22900
2017/12/1,22905,23000,22370,22630
2017/12/4,22810,22870,22630,22630
2017/12/5,22590,22690,22510,22530
2017/12/6,22510,22540,22055,22285
2017/12/7,22340,22620,22305,22615
2017/12/8,22605,22870,22525,22820
2017/12/11,22870,22915,22755,22855
2017/12/12,22895,22965,22780,22900
2017/12/13,22870,22875,22655,22660
2017/12/14,22680,22750,22510,22530
2017/12/15,22580,22720,22440,22670
2017/12/18,22750,22975,22705,22945
2017/12/19,22935,22965,22770,22805
2017/12/20,22800,22900,22770,22830
2017/12/21,22820,22910,22690,22845
2017/12/22,22810,22880,22770,22865
2017/12/25,22865,22920,22840,22875
2017/12/26,22890,22915,22840,22860
2017/12/27,22870,22955,22860,22895
2017/12/28,22930,22950,22720,22800
2017/12/29,22805,22880,22725,22780
2018/1/4,23100,23670,23075,23605
2018/1/5,23630,23815,23505,23810
2018/1/9,23910,24000,23760,23820
2018/1/10,23795,23850,23545,23570
2018/1/11,23610,23735,23590,23725
2018/1/12,23750,23830,23570,23750
2018/1/15,23800,23820,23665,23665
2018/1/16,23695,23990,23640,23710
2018/1/17,23720,24125,23715,24060
2018/1/18,24110,24120,23685,23865
2018/1/19,23835,23895,23715,23815
2018/1/22,23775,23935,23670,23910
2018/1/23,23915,24165,23900,23990
2018/1/24,24015,24055,23590,23730
2018/1/25,23725,23815,23440,23605
2018/1/26,23700,23785,23535,23685
2018/1/29,23730,23775,23475,23540
2018/1/30,23560,23570,23090,23220
2018/1/31,23200,23365,23070,23230
2018/2/1,23280,23485,23210,23330
2018/2/2,23275,23335,22995,23045
2018/2/5,22790,22850,21500,21915
2018/2/6,21700,22150,21050,22150
2018/2/7,22185,22335,21445,22055
2018/2/8,21700,21995,21125,21285
2018/2/9,21140,21390,21050,21360
2018/2/13,21640,21695,20905,21195
2018/2/14,21215,21465,20915,21460
2018/2/15,21365,21610,21285,21460
2018/2/16,21500,21900,21490,21900
2018/2/19,21860,22145,21825,21950
2018/2/20,21980,22045,21795,21830
2018/2/21,21885,22170,21810,21975
2018/2/22,21810,21875,21595,21690
2018/2/23,21730,21995,21715,21995
2018/2/26,22150,22390,22035,22390
2018/2/27,22390,22510,22200,22205
2018/2/28,22250,22375,21935,21960
2018/3/1,21920,21965,21030,21175
2018/3/2,21200,21270,20680,21050
2018/3/5,21020,21455,20845,21425
2018/3/6,21430,21805,21385,21690
2018/3/7,21335,21490,21190,21450
2018/3/8,21500,21505,21140,21440
2018/3/9,21480,21715,21170,21680
2018/3/12,21745,21810,21500,21550
2018/3/13,21595,21930,21515,21610
2018/3/14,21560,21735,21415,21560
2018/3/15,21530,21700,21365,21660
2018/3/16,21655,21685,21330,21405
2018/3/19,21375,21480,20905,21115
2018/3/20,21055,21320,21030,21305
2018/3/22,21180,21400,20835,20860
2018/3/23,20700,20810,20135,20145
2018/3/26,20240,20705,20145,20685
2018/3/27,20760,21180,20610,20705
2018/3/28,20730,21325,20730,21270
2018/3/29,21295,21630,20980,21450
2018/3/30,21425,21510,21300,21460
2018/4/2,21410,21595,20920,21030
2018/4/3,21050,21525,21040,21490
2018/4/4,21425,21570,21025,21530
2018/4/5,21545,21915,21450,21860
2018/4/6,21645,21745,21310,21415
2018/4/9,21520,21800,21510,21600
2018/4/10,21595,21960,21530,21855
2018/4/11,21825,21860,21560,21655
2018/4/12,21665,21845,21585,21835
2018/4/13,21770,21920,21690,21765
2018/4/16,21820,21880,21755,21815
2018/4/17,21820,21945,21765,21895
2018/4/18,21925,22195,21915,22170
2018/4/19,22215,22355,22050,22120
2018/4/20,22140,22265,22045,22055
2018/4/23,22150,22210,22020,22205
2018/4/24,22250,22350,21960,22070
2018/4/25,22115,22295,22070,22295
2018/4/26,22325,22445,22275,22435
2018/4/27,22415,22560,22360,22440
2018/5/1,22455,22560,22420,22535
2018/5/2,22575,22580,22420,22425
2018/5/7,22510,22525,22345,22480
2018/5/8,22425,22565,22410,22500
2018/5/9,22465,22490,22360,22490
2018/5/10,22500,22550,22420,22520
2018/5/11,22525,22780,22520,22695
2018/5/14,22745,22890,22735,22890
2018/5/15,22885,22910,22720,22745
2018/5/16,22715,22815,22700,22815
2018/5/17,22810,22955,22795,22890
2018/5/18,22925,22955,22815,22825
2018/5/21,22920,23050,22905,23030
2018/5/22,23015,23025,22910,22930
2018/5/23,22920,22950,22475,22615
2018/5/24,22635,22640,22070,22315
2018/5/25,22330,22515,22255,22355
2018/5/28,22485,22545,22350,22405
2018/5/29,22430,22435,21915,22025
2018/5/30,21985,22270,21925,22250
2018/5/31,22145,22270,22010,22110
2018/6/1,22120,22380,22080,22375
2018/6/4,22335,22575,22325,22555
2018/6/5,22555,22600,22445,22525
2018/6/6,22540,22755,22500,22750
2018/6/7,22745,22870,22580,22665
2018/6/8,22665,22825,22470,22650
2018/6/11,22620,22940,22600,22915
2018/6/12,22955,22965,22735,22795
2018/6/13,22850,22935,22780,22790
2018/6/14,22780,22870,22655,22845
2018/6/15,22850,22865,22630,22780
2018/6/18,22775,22780,22535,22660
2018/6/19,22560,22570,22075,22205
2018/6/20,22265,22535,22115,22455
2018/6/21,22465,22735,22360,22390
2018/6/22,22405,22590,22370,22490
2018/6/25,22480,22525,21990,22175
2018/6/26,22155,22370,22055,22285
2018/6/27,22285,22400,22090,22140
2018/6/28,22175,22310,22015,22285
2018/6/29,22285,22335,22120,22245
2018/7/2,22205,22295,21675,21850
2018/7/3,21845,21905,21540,21695
2018/7/4,21685,21755,21570,21680
2018/7/5,21675,21720,21435,21690
2018/7/6,21665,21860,21610,21810
2018/7/9,21850,22185,21840,22180
2018/7/10,22205,22295,22150,22245
2018/7/11,22025,22040,21725,21990
2018/7/12,22015,22330,21995,22320
2018/7/13,22380,22670,22375,22585
2018/7/17,22545,22850,22545,22835
